electricity_kwh,lpg_kg,fuel_litres,flights_year,public_transport,meat_days_week,waste_kg_week,brands_used,brand_co2,total_CO2,category
572.7508929662191,11.477717347517846,188.9634143100014,14,52,2,15.315155032035989,"H&M/Zara, Uber/Ola, Apple/Samsung",33.1,1185.0061655797392,High
331.26025822278535,3.8847351601329816,159.14944155790204,2,17,0,3.0041934716376626,"Zomato/Swiggy, McDonalds/KFC, Netflix",14.5,692.7552557848139,Medium
323.35918692382825,11.89616631559783,155.53162105215821,0,52,2,17.192344672534166,McDonalds/KFC,9.1,766.3198077964782,High
983.8643984377464,15.107761546110499,18.025708053635082,12,6,2,3.8096919280313974,"McDonalds/KFC, H&M/Zara, None",20.4,1075.1873771736362,High
89.76965593485491,2.76810005734055,35.902940456719826,11,10,0,14.151754509711965,None,0.0,324.6757916909436,Medium
989.5931433865943,16.338134201891698,195.0326759829537,8,41,5,10.50774153904392,"None, Netflix",1.2,1441.8625912761192,High
95.36434402447671,11.107843579565916,42.67403143105888,1,10,2,14.446775154745195,"Apple/Samsung, McDonalds/KFC",24.1,327.2697115811591,Medium
323.92435640495154,0.085504043375626,33.81066603348013,8,54,2,15.534801120695768,"Uber/Ola, Zomato/Swiggy, McDonalds/KFC",20.1,557.5210496801966,Medium
519.0063122208826,10.39556972675954,72.47032374189357,7,8,1,16.269639016853006,"Zomato/Swiggy, H&M/Zara",15.5,841.4061276895251,High
186.13342586360895,7.913429842736592,182.67123950697805,4,34,1,16.864622521218585,Apple/Samsung,15.0,756.9771415207318,High
178.10404439278764,5.928930225799752,95.23869271131112,12,55,3,17.09726590944323,"Amazon, H&M/Zara",19.8,631.9408056447137,Medium
293.49707759789857,15.425144398357505,184.1167438178173,1,36,4,8.838914103925974,"Uber/Ola, Netflix",8.0,843.5658095547957,High
974.831824394891,17.98999767317702,66.86775608304714,9,22,5,17.895333371651944,"H&M/Zara, Netflix",12.5,1209.9212383746867,High
411.11101593083595,15.253061786902204,45.305729045399865,5,32,6,14.672024817366147,Zomato/Swiggy,4.2,666.3472818654828,Medium
587.6950963557323,16.935451631817465,99.0406017702071,6,0,3,16.940447696948134,"Amazon, Zomato/Swiggy",12.7,977.0469429004884,High
719.076832262564,18.175618864223463,123.09537805237771,2,19,1,19.7946357044274,"McDonalds/KFC, None, Amazon",17.6,1102.0783641741546,High
755.1107437479999,18.252586227529555,78.29979972271121,13,4,1,3.2118801005184667,"Netflix, Amazon, H&M/Zara",21.0,992.9983666059003,High
703.6389180280871,2.292762859935149,69.20610191890634,15,28,0,8.041014256022754,"Zomato/Swiggy, McDonalds/KFC",13.3,924.2707641332689,High
370.0817835321386,9.12770977774323,43.61185695464933,5,25,0,16.324393393419037,"Uber/Ola, Apple/Samsung",21.8,625.4743328654627,Medium
156.14143598825933,0.005729487858205928,55.00135324435429,7,50,6,2.6397659565289007,"H&M/Zara, Apple/Samsung, Netflix",27.5,395.4226046013354,Medium
317.63065156655034,10.129251694073451,134.62359263046017,0,37,6,11.274840243976744,"Netflix, Apple/Samsung",16.2,707.6513411592252,High
249.7804654310313,18.484878686875817,73.97470772273557,19,2,1,17.30956121963448,"Uber/Ola, Netflix, H&M/Zara",19.3,714.9350557970488,High
179.46343962585092,3.982045807963468,15.951408344205698,14,20,2,1.3608340009551503,"None, Netflix",1.2,306.01089596911197,Medium
73.27189516403777,12.795732575331593,27.631077990506924,16,58,6,18.850859072622377,"None, Amazon, Uber/Ola",15.3,437.48499890999403,Medium
938.9395566054934,12.887580928357874,74.47583767822215,17,12,3,19.584751654187453,Netflix,1.2,1237.5335380373076,High
924.9826672180712,3.207079693755459,184.90048596957237,2,30,1,7.123337664456523,Zomato/Swiggy,4.2,1261.8818326520561,High
97.8961553486608,4.770548786349207,75.80605232919606,5,16,5,15.569032636410972,"McDonalds/KFC, Apple/Samsung, Uber/Ola",30.9,448.748461481975,Medium
214.4303441793817,9.240435679204822,12.128415490335055,16,34,1,3.4163459506245775,"Apple/Samsung, None, H&M/Zara",26.3,413.27576415445077,Medium
182.52544788965398,3.7641875290869087,83.59885157600317,12,22,0,15.684421140016322,McDonalds/KFC,9.1,539.4255604426005,Medium
317.1617877004415,11.699879570490182,133.76351879203315,16,2,3,10.148911935846098,Apple/Samsung,15.0,835.8631154442984,High
243.86542695480406,9.690834620445381,118.71922698964418,15,52,3,17.345188492036034,"Apple/Samsung, McDonalds/KFC, H&M/Zara",35.4,775.6918756104567,High
948.5608605279623,10.383963570247463,55.76059247720602,16,54,4,5.039522118247816,"Netflix, Uber/Ola, McDonalds/KFC",17.099999999999998,1129.2700275103168,High
129.96191473219366,2.6893510564111045,137.6177846097388,0,44,1,13.780501111602549,"Uber/Ola, McDonalds/KFC, Amazon",24.4,542.8990164616564,Medium
251.08728565427808,10.34503650877287,126.12487477306648,15,1,4,15.936264313901162,"Netflix, McDonalds/KFC, Amazon",18.8,810.9223371123924,High
126.68713935376871,0.9895638210827862,34.43459376579372,5,2,0,4.847353039794226,"McDonalds/KFC, Amazon, Zomato/Swiggy",21.8,292.0648792078376,Low
981.3660812122146,17.630705960233634,32.429000713649,7,19,4,16.547458273826607,"Uber/Ola, McDonalds/KFC",15.899999999999999,1098.9554231090494,High
922.4928336421548,6.8649938161118484,109.43661641358815,0,47,2,19.201724517895514,Apple/Samsung,15.0,1162.8295780667931,High
730.8000102771405,17.126746496714148,131.88771222322075,1,52,1,12.705493398491988,"Uber/Ola, Zomato/Swiggy, Netflix",12.2,1058.4957575044064,High
454.67438060891766,14.033127374896877,192.38211697205213,14,43,1,15.912157919020459,"McDonalds/KFC, None, H&M/Zara",20.4,1041.4798654079473,High
230.6692287477929,15.32345178594362,84.38612614635595,4,56,3,11.119093327833268,Uber/Ola,6.8,561.9911045915627,Medium
260.41523876913527,6.290889890778455,152.98784793438267,19,8,6,12.363963858916986,Amazon,8.5,834.372663682295,High
470.88800812821086,4.554878796681104,23.30414945827528,14,47,4,1.2536962559879057,McDonalds/KFC,9.1,588.2274341297117,Medium
779.8115377696575,8.134811076822297,177.92180546312943,9,3,3,10.961458069884515,None,0.0,1213.1381878605036,High
301.49302119901097,0.48451724825598674,126.62150827976797,4,24,5,11.935711246656762,H&M/Zara,11.3,712.9908272522382,High
345.25231690791435,18.37511353736699,125.80606627024946,2,51,4,13.730903369542343,"Apple/Samsung, None",15.0,779.7880151481819,High
619.947076834247,7.74028531932249,28.488526766487098,5,49,6,4.218421567821084,Netflix,1.2,693.9449632835513,Medium
275.8428941643409,19.7711320968713,7.91674590517959,14,57,4,5.586110985316758,"Apple/Samsung, Zomato/Swiggy, H&M/Zara",30.5,489.0879720329566,Medium
605.0076902281634,15.228988416148256,140.2898275969239,17,0,6,15.364088002152991,McDonalds/KFC,9.1,1138.2347274533938,High
417.7743486086703,1.6103001959862095,23.41129179291732,13,38,6,4.185137580519947,"Netflix, McDonalds/KFC, Uber/Ola",17.099999999999998,614.8430534652277,Medium
82.64979560628063,13.203765556851518,25.39402989678654,9,51,0,8.904495375329384,"Netflix, H&M/Zara",12.5,293.81458015759665,Low
432.5662219203657,5.416783296759102,37.500029269397,3,11,4,5.759314160789016,Uber/Ola,6.8,511.69285007100524,Medium
923.5490155431876,4.874372911627603,19.549296627920487,10,39,3,11.358497968813312,None,0.0,984.3152606798926,High
328.45628517678756,5.131253398064257,125.07850408606136,19,39,5,19.750546741943932,"H&M/Zara, Netflix",12.5,886.2712934465558,High
356.69076996464554,18.321500973856338,84.4009611697176,6,59,6,17.188720055887572,"Netflix, Amazon",9.7,748.422765122133,High
112.64384365632255,9.999603521427499,53.21921848190965,14,23,4,6.120012459270212,"None, Apple/Samsung, Zomato/Swiggy",19.2,432.7335164533537,Medium
634.2950761408296,13.389417976232117,88.14988007431532,8,53,4,8.00362440099041,"Apple/Samsung, Uber/Ola",21.8,923.3188342382383,High
856.780246083422,5.618956515994014,168.82800041303994,14,8,1,18.45403806745895,"Zomato/Swiggy, Amazon, H&M/Zara",24.0,1334.7250615333278,High
385.2767484384466,10.459089103702365,185.41588100872724,11,45,1,18.067604474740033,"Apple/Samsung, Amazon, Uber/Ola",30.3,1023.5764992941158,High
278.233279643989,7.002002764223796,97.49522893068831,17,19,5,4.050032730524412,"Uber/Ola, H&M/Zara",18.1,667.6819735634969,Medium
958.7812614556657,6.422780807928015,113.35058302256049,5,4,6,16.756151503336135,"Amazon, Netflix",9.7,1250.627978783195,High
757.818983861914,4.939376959404244,51.43998606797457,17,19,1,6.654550190961585,"McDonalds/KFC, Apple/Samsung",24.1,960.8363313792527,High
588.8053813191013,8.18013796986801,102.72007572742385,17,20,2,11.33226002704712,"Amazon, Zomato/Swiggy",12.7,969.885466700602,High
340.2546080276399,13.200602212600458,149.62392138704644,5,1,1,1.0968693965137644,"H&M/Zara, Uber/Ola",18.1,763.1888698347552,High
259.75811707758083,4.44087552134218,98.4274527312339,14,20,2,19.973213627026947,Amazon,8.5,726.1480724222574,High
729.9568370504438,19.308879737547002,60.41458015783394,18,41,5,15.460832923320522,"Zomato/Swiggy, McDonalds/KFC",13.3,1061.257491353085,High
545.6993762804769,2.4922335292733333,116.40686944499181,4,23,2,5.592928138075766,"None, Apple/Samsung, McDonalds/KFC",24.1,863.8570839840393,High
544.569825962832,9.604144154428727,189.33120617716892,3,8,5,13.992102988642147,"Netflix, Amazon",9.7,1080.7687442484028,High
120.02432773863161,1.7005643271069881,177.59677079662234,16,38,3,6.572839893646118,"Uber/Ola, Amazon",15.3,710.2982615949902,High
536.5847529216256,0.4533064213801996,153.84847583509125,9,54,1,2.6996604657343144,Uber/Ola,6.8,879.4418925224775,High
831.606829487519,18.45354639396727,55.241926533041806,11,29,4,9.080889170975476,"H&M/Zara, Apple/Samsung, None",26.3,1053.9611825251145,High
949.459313905971,16.207695879012682,48.31190144328028,4,53,6,12.660658386429258,Apple/Samsung,15.0,1062.6067922390182,High
151.34827760764838,13.883107462511166,167.70743795951958,6,17,0,2.7057717060104878,H&M/Zara,11.3,634.6023375517441,Medium
649.6069501641173,17.303816262998893,36.26349521642047,11,57,6,10.849719672049911,Zomato/Swiggy,4.2,835.0672181175822,High
589.9298882583346,16.05696845939457,121.12226149732872,1,43,4,10.782420416464689,None,0.0,920.1294102709602,High
895.7968664007348,12.944754419727843,87.78598871659284,19,42,1,12.944259571660359,"McDonalds/KFC, Uber/Ola",15.899999999999999,1208.5213917418696,High
763.6818286756279,16.946846515367383,93.59729345847964,16,9,4,5.648267132078811,"Netflix, H&M/Zara, Apple/Samsung",27.5,1103.9357157903617,High
966.9987757070476,7.816011069202105,90.90868050550816,12,44,1,1.3921881816714605,None,0.0,1118.3543477661071,High
962.0309107028964,11.055036664702522,179.99002934473202,4,40,6,7.1722926277864945,"Apple/Samsung, McDonalds/KFC",24.1,1360.485232548529,High
264.40083867795977,15.526213059572914,17.418850179090995,4,47,1,8.573042657988239,"Uber/Ola, None, McDonalds/KFC",15.899999999999999,422.16195613695595,Medium
739.083328305401,1.6959603249269328,156.58028989121973,19,20,4,13.079080038928106,"McDonalds/KFC, None, Zomato/Swiggy",13.3,1221.004304163854,High
553.9969367966497,17.172909343249678,167.00253431505666,11,21,2,18.673265383229776,Apple/Samsung,15.0,1095.0600499165384,High
253.87189545454015,3.1366091139321006,188.57542943069802,11,16,3,4.864324932886839,"None, Uber/Ola, H&M/Zara",18.1,781.0306163688618,High
235.1256281065307,17.290825057950784,90.51999098754226,6,4,3,14.059338946598459,"Uber/Ola, None, Netflix",8.0,627.9800027207701,Medium
127.03012420297217,6.2266574326585395,100.01303837738334,5,5,3,2.850617278092127,"Amazon, None",8.5,414.46705087987374,Medium
805.7680125977546,6.535656919384369,192.25890422818333,9,9,3,4.621813355541525,Amazon,8.5,1247.2407895083666,High
358.27954158900906,1.4789737973940253,91.6902121898326,18,42,0,10.67355571982224,"Uber/Ola, Amazon",15.3,767.6759719332417,High
864.1203935625182,17.71799247791499,100.70969459525156,15,1,5,14.459174004035681,"McDonalds/KFC, Zomato/Swiggy",13.3,1226.7988401315492,High
627.8995977220538,3.4902080478173914,66.45086363787681,1,6,1,17.312802182877835,"Uber/Ola, H&M/Zara",18.1,798.9671752018146,High
689.9516870965377,12.600998040740306,6.325490136929979,3,45,0,15.134165207614267,"Netflix, Uber/Ola, None",8.0,760.8965678022507,High
327.0900621296868,12.879351985070446,86.61091035229853,8,3,3,1.2917029503498483,Apple/Samsung,15.0,585.8105556601982,Medium
484.4295654258994,5.623030068292918,131.0182621694772,4,36,3,13.994695192467786,None,0.0,871.9999725155178,High
441.7016991789686,19.713219149136087,137.98918212271144,0,18,6,16.668496370305828,"Zomato/Swiggy, Amazon",12.7,885.4073350580054,High
273.90423072837115,1.2833243622216983,1.3017293769219007,10,52,4,10.985136070393622,"McDonalds/KFC, None, Netflix",10.299999999999999,428.6883660963642,Medium
840.8865601004529,12.157440219830367,160.21055495456574,18,27,3,19.346375128361775,"H&M/Zara, Zomato/Swiggy",15.5,1390.5884306357736,High
640.98028051629,9.590878549143781,98.48312282570939,2,19,1,1.0819360264328293,H&M/Zara,11.3,831.9818830138826,High
85.56037858041664,4.909682142945493,104.14907227723857,0,59,6,16.554501061861775,"Amazon, None",8.5,465.3050551681433,Medium
828.921168409754,3.2710342264589287,192.34873763407347,3,29,3,7.3615749064646945,"Amazon, Uber/Ola",15.3,1226.9956973867254,High
150.73586822716186,14.741687163179728,56.89223173116358,8,41,3,13.358545853018722,Amazon,8.5,457.61099328439605,Medium
433.5116118559313,18.326297489623727,152.33039779363347,15,37,0,14.176155993951495,None,0.0,984.5884473415127,High
592.694056548859,2.1509252390944478,114.95524913445416,6,1,1,6.818731311167978,Netflix,1.2,851.0452495454839,High
57.2686833781571,3.8796042421201093,140.15969231160767,4,2,2,19.913065496456646,Netflix,1.2,584.5424523055095,Medium
670.2627001707893,19.725394945911308,83.56349035622486,12,59,4,2.961750533337091,"Netflix, None",1.2,942.194936704431,High
676.7177925822442,0.30045348475749245,55.84150779285368,10,46,2,3.9835526182044134,"None, Zomato/Swiggy",4.2,797.6463494192916,High
669.9000012760145,10.165039393058466,109.2251904737869,13,41,5,17.95164239977018,"Netflix, McDonalds/KFC, None",10.299999999999999,1077.0129595655692,High
205.29454120096327,10.322257001636286,74.98822927052939,16,48,0,3.2644176524525648,Apple/Samsung,15.0,512.2181211592441,Medium
292.94571043487196,5.2632305029154764,44.582235765932786,11,38,3,8.244439030173403,Zomato/Swiggy,4.2,520.091442217864,Medium
285.00702855610325,13.260577608873216,167.84722962275248,18,24,4,14.929702026027828,"Apple/Samsung, Netflix",16.2,926.2801759692705,High
962.0636340206552,18.898818128540274,95.16631900025826,4,1,5,16.038345355879027,"Uber/Ola, None",6.8,1219.837969200173,High
114.15177786458341,9.004278619131544,169.46314823817988,7,38,5,19.138714359443057,"None, Netflix, H&M/Zara",12.5,723.8519460967635,High
457.32343231832874,14.988390108023811,94.80631647378405,1,14,1,16.0019028588098,"McDonalds/KFC, None, Apple/Samsung",24.1,762.3276450264486,High
877.6912105291844,12.921405185429165,111.35953954248161,16,2,4,17.04611529827539,"None, Uber/Ola, H&M/Zara",18.1,1288.4555897053167,High
780.9926947253302,9.458837270834298,199.05604826279097,1,4,5,19.038144108193805,"Zomato/Swiggy, Netflix",5.4,1302.8609936391206,High
831.3200184164804,0.9962459960640935,190.30084240703195,2,53,0,11.52006615320817,"Uber/Ola, Zomato/Swiggy, H&M/Zara",22.3,1216.21443855971,High
973.6789049162164,14.834996099145506,54.33797413337813,19,39,3,7.525235741872343,"Uber/Ola, Zomato/Swiggy, None",11.0,1178.1143978538664,High
417.89872165952943,7.265028942429259,173.7310772898444,17,35,0,15.47064974866356,"Amazon, Zomato/Swiggy, Apple/Samsung",27.7,993.851985143125,High
344.1725106614381,4.489893768048418,78.08069673943865,14,49,6,4.107290142009577,"Zomato/Swiggy, None",4.2,673.7087169025881,Medium
79.12651564268745,18.96537299576341,14.249747582078554,4,50,5,2.2964017300770756,Apple/Samsung,15.0,212.4557044692267,Low
192.518393700369,15.47005539094324,115.15620296508007,16,39,1,15.921286437332611,"None, Amazon",8.5,686.6838728911947,Medium
583.9139218158729,19.24537363353873,195.41037189084707,13,54,2,19.062755803194182,Amazon,8.5,1234.1648227630494,High
199.77756530067307,5.124338643311801,194.86273740105705,0,37,3,9.406491954361131,"Uber/Ola, McDonalds/KFC",15.899999999999999,707.9871312947898,High
749.4897651818652,16.715866551557745,25.29307563249361,13,36,3,4.061535615514251,"McDonalds/KFC, Apple/Samsung, Uber/Ola",30.9,882.9821746426924,High
85.37097467014063,12.154428085239385,154.24733332356996,8,26,0,10.443398545650389,"Apple/Samsung, H&M/Zara",26.3,623.400869009936,Medium
296.5136220759878,19.630073786064393,160.5666088500415,4,4,0,8.473039187114816,"McDonalds/KFC, Zomato/Swiggy, None",13.3,719.7284507995026,High
710.6804672190642,18.926338912273145,73.74895686333201,3,16,0,8.077004855411419,None,0.0,880.325684660517,High
292.7276830271106,19.459360898854047,131.71903623769424,0,37,5,12.933535959567097,"Netflix, Uber/Ola",8.0,710.577483814036,High
742.3224410132409,19.03535236679884,97.63189565544434,2,44,3,4.3199785794958165,"Zomato/Swiggy, H&M/Zara",15.5,956.8061809823539,High
996.0706816591668,0.15321733780877977,45.57861954198535,19,40,0,8.229149425250226,"H&M/Zara, Netflix",12.5,1147.7872343843476,High
807.2297576766484,14.821708203013788,152.2528562449975,10,55,6,17.504859943027878,McDonalds/KFC,9.1,1286.9975040988204,High
374.7436858229524,5.438691224192835,52.55054156248262,15,11,4,14.863636854725309,Zomato/Swiggy,4.2,655.1631824423134,Medium
905.5623055968482,14.100541911050561,68.08955060833183,10,41,5,2.056180868986994,H&M/Zara,11.3,1045.2350199035423,High
98.62074888479897,19.612224025078174,38.00368098309222,9,30,5,10.764172123287258,"Netflix, McDonalds/KFC",10.299999999999999,402.89584833783266,Medium
738.7564832249465,0.7871878139751765,143.85426075774086,11,32,4,2.7346110402306874,"Zomato/Swiggy, Apple/Samsung, Netflix",20.4,1058.7538197522342,High
72.1562149845413,11.33975664878701,91.74481076611588,4,42,4,19.1924321500227,"Zomato/Swiggy, None, Uber/Ola",11.0,512.2521732789859,Medium
215.82772058911678,14.699063162335387,88.67465096778663,9,28,5,5.6481721767771,"H&M/Zara, None",11.3,550.3456938464125,Medium
988.2064544616458,5.067175644296138,120.91257337800252,12,37,3,18.71979948855486,Netflix,1.2,1327.8014685625726,High
392.84066686959164,4.502438741342849,31.452689449467464,18,2,0,16.84615976133878,H&M/Zara,11.3,616.3604974058827,Medium
829.4744092560269,1.2069101080376199,179.63077792515188,6,37,6,11.47592425924869,Amazon,8.5,1223.3654579210538,High
407.2823771938219,1.878397143361512,93.02179124718619,15,40,1,7.389786884016402,Apple/Samsung,15.0,728.1656440782444,High
848.0270282579248,13.134998216967231,73.30537173640596,5,53,0,17.30098693312236,Apple/Samsung,15.0,1123.412338644089,High
967.1675821204356,10.104212380639018,25.33812178103849,9,39,3,3.902890317794286,Netflix,1.2,983.3428301814924,High
463.7594312482082,0.6014445496389187,33.590840873482854,9,29,4,4.419508164081575,"H&M/Zara, Zomato/Swiggy",15.5,610.6626812476186,Medium
581.3817322558654,19.393235175055317,184.072062782772,10,46,3,5.269730869969378,Zomato/Swiggy,4.2,1079.841001643435,High
647.2075154653894,13.120917389776102,91.32340667994445,9,21,0,12.356241059077554,"Uber/Ola, H&M/Zara, None",18.1,959.9286544533127,High
938.0930620664736,10.309371380320167,144.43678387185216,13,37,6,6.97217926649777,"McDonalds/KFC, H&M/Zara",20.4,1332.0620858556365,High
293.90688306283,5.454484732528466,16.103270531706638,14,31,3,19.794447350099297,"Amazon, Netflix, Zomato/Swiggy",13.9,528.0331127595555,Medium
630.6869041920404,13.161977696150064,128.69290882529677,6,54,1,4.707147670570123,"H&M/Zara, Apple/Samsung, None",26.3,953.9350870097534,High
358.4842168119854,7.283357257654255,184.30383846748424,12,42,3,16.30659185352893,Apple/Samsung,15.0,927.7723435598568,High
256.0865211732985,14.04988325324979,59.992690176298225,10,9,2,2.820888151629116,H&M/Zara,11.3,489.2939141889642,Medium
130.67432207205346,13.651438406135284,115.82810014268784,6,31,3,7.715484683690869,"None, Amazon",8.5,542.661366517188,Medium
639.6753205491514,1.8548759024825867,188.0438208631701,10,42,0,5.6314875039150225,"Zomato/Swiggy, Netflix",5.4,1063.657998606057,High
887.98120492799,18.185214166219833,143.86451076094403,13,3,2,19.559883023974812,"Amazon, None, Uber/Ola",15.3,1348.6781194635653,High
383.82324440228695,9.739485032033626,12.465100476815461,16,28,4,1.4888810157716676,"None, Netflix, Uber/Ola",8.0,556.1349024753074,Medium
575.0351093833284,7.858898779331078,75.74742945208777,15,44,0,14.711720988310635,"H&M/Zara, Uber/Ola",18.1,878.0069986764518,High
660.0271055294099,19.10924287257557,17.15455121745768,0,7,5,5.706720382617062,Amazon,8.5,725.6089600117075,High
443.91766890544375,8.764185622224232,172.26351923983484,8,19,1,16.41372458914576,"Zomato/Swiggy, Amazon, Uber/Ola",19.5,959.4018491207729,High
908.1804578477552,14.424418338061288,124.33254024072309,8,46,3,6.9132635921184935,"Apple/Samsung, Uber/Ola, None",21.8,1236.2687717612016,High
394.61740314111773,13.102729544996723,191.27634896677714,9,6,3,4.558400655218181,"Uber/Ola, H&M/Zara, Netflix",19.3,963.9094599130362,High
168.76027908535147,3.3028019616611326,3.951265837161433,18,0,0,14.16775717704199,Amazon,8.5,346.4611027731908,Medium
186.81934014911457,19.822855474862738,84.61747397078085,14,59,3,5.893954178450865,"H&M/Zara, McDonalds/KFC",20.4,568.9483351991682,Medium
896.314733782327,9.272086445817733,20.87281990887895,15,24,3,10.225390529589896,McDonalds/KFC,9.1,1009.8591931338624,High
988.6076407055617,7.89565144834617,70.09756452398254,10,25,4,3.499135023966854,None,0.0,1105.7134107311867,High
324.4909580431311,18.3922698550646,32.3773646713174,16,8,3,14.767362209820279,"Uber/Ola, Zomato/Swiggy, McDonalds/KFC",20.1,662.2181046736503,Medium
186.42258937197587,10.584766731542201,65.75875199868403,18,22,3,8.729887896023582,"None, Apple/Samsung, Uber/Ola",21.8,570.2208252396673,Medium
508.101667668399,14.101539238586247,163.85240094440582,12,39,4,3.6710154293079587,"None, Zomato/Swiggy, H&M/Zara",15.5,972.1380077959648,High
724.051660397768,16.924920945240217,32.13986529654071,5,1,5,15.090305889028658,"None, H&M/Zara",11.3,920.7731071121472,High
631.7827626978234,4.709887914490367,94.73295139043765,14,25,3,2.963881648602989,Amazon,8.5,930.244271646979,High
953.5527729784819,3.38933170389059,184.31662681210528,15,13,5,11.921588027670357,"Zomato/Swiggy, Amazon",12.7,1421.058157324548,High
826.8889897730467,1.3701361118201194,199.75585757086128,3,43,4,12.542218224110975,McDonalds/KFC,9.1,1264.3113621320913,High
875.523556810802,17.942665984921305,50.12822363501665,7,30,1,18.67665950711925,"Apple/Samsung, Uber/Ola",21.8,1096.7411079677054,High
564.5838009066167,4.007341894862975,187.11363415322003,6,25,3,3.8686294723594816,"Apple/Samsung, None, Netflix",16.2,1029.2501712156834,High
360.91143366487756,6.155080881287878,52.2777361602051,16,54,0,13.413580834875123,"H&M/Zara, Apple/Samsung",26.3,689.3849812400728,Medium
716.6492099375502,5.716138521579022,82.70569979671866,15,48,2,8.234603046510065,None,0.0,1020.2570134661186,High
467.10038795382536,6.091759750447898,175.58472244666547,1,18,1,8.615472593499877,"Netflix, None, Zomato/Swiggy",5.4,884.9739620786211,High
323.3665285342083,13.361222536574369,157.23522098484963,16,37,3,10.534678456932356,"Uber/Ola, Amazon, McDonalds/KFC",24.4,920.7592170188651,High
194.65715138868265,19.082271174810764,171.49751144474706,3,52,0,5.4419076289311,McDonalds/KFC,9.1,728.5989608516879,High
551.4804974950843,6.5890687191508075,160.05133586089013,13,4,2,9.762481540096703,"Zomato/Swiggy, Apple/Samsung",19.2,1028.9506873449739,High
614.5408888399228,8.152943093173937,47.01220100200827,7,56,4,14.050077199615865,Zomato/Swiggy,4.2,789.6656466525292,High
590.3463985214662,15.422939682172224,111.75902308612042,4,5,3,9.685147751420725,"Amazon, Netflix",9.7,910.9991139885482,High
160.72094526187632,8.646758883753717,77.05014367238438,4,34,6,1.8076601192906963,Uber/Ola,6.8,456.2843990105627,Medium
591.487953561806,18.520855358520947,91.94219368967373,4,15,5,5.898698703352299,None,0.0,888.3351276336921,High
209.99340146488396,10.06436101490433,30.791260424726154,4,30,5,7.677744042309082,McDonalds/KFC,9.1,396.10406146685733,Medium
680.5284571788956,6.9546971152723085,63.1535118450341,2,17,4,7.73970160090304,"H&M/Zara, Amazon",19.8,829.9472957317288,High
457.91479683225674,19.431449674685393,171.52942428443737,5,13,1,2.539130957867114,"None, Netflix",1.2,863.3617176840415,High
856.3491583521977,8.5156375212836,179.5116819772328,0,24,5,9.541840480727998,Amazon,8.5,1242.8074249940382,High
789.3524575540898,4.623497423760852,122.03061677982771,7,14,2,14.147031360782773,Apple/Samsung,15.0,1084.5291269190545,High
738.162948940802,3.5540162957906585,99.65345140015056,12,25,5,1.924768342923843,"Netflix, McDonalds/KFC, Uber/Ola",17.099999999999998,979.2955960674988,High
715.7002443675872,19.90362651656651,142.56793762986007,19,35,6,15.267559275091381,Amazon,8.5,1263.4230839383122,High
582.4636375041969,15.059753862576983,121.77065004444046,5,10,6,19.14699885630571,Amazon,8.5,979.9035487404436,High
108.05789732192711,8.173195949103615,196.7350012695627,17,36,2,1.1774249710604732,Zomato/Swiggy,4.2,725.3255867983645,High
672.715142356351,16.527266857043802,38.01775843284065,17,40,5,4.680154002710748,None,0.0,897.8785569496282,High
493.5760686855295,10.9361225902897,89.80894524929633,15,36,4,11.326267864560553,"Zomato/Swiggy, Uber/Ola, H&M/Zara",22.3,853.5798780684974,High
496.0769782938563,6.347791472665449,183.64810045711073,7,6,4,5.142940244451308,Zomato/Swiggy,4.2,951.8674624666256,High
410.0710856929562,14.867716174719188,182.94741198170485,16,17,5,15.52789460187949,"None, Apple/Samsung",15.0,1035.580089447418,High
932.6173690996251,14.917894777663037,99.06936931223471,7,49,6,6.930551984229419,"H&M/Zara, Uber/Ola",18.1,1203.1172455817862,High
286.97870360481073,10.0033845836827,26.961800400276292,14,19,1,6.578880364040443,H&M/Zara,11.3,460.1644316641142,Medium
350.76473073929066,0.9031668071099275,162.9915934985805,9,55,0,1.0175536398853957,"Uber/Ola, Netflix",8.0,760.796069379065,High
964.8887435988415,1.5404497314733523,117.03303730066952,0,1,6,6.132397575577238,Amazon,8.5,1158.065840515383,High
819.6460485128631,15.774989580025425,154.63320317145136,8,25,5,5.135739916230318,"Uber/Ola, H&M/Zara",18.1,1261.8668612533716,High
63.382091554726486,16.469527519764263,92.50472628211806,16,22,6,7.52157837570704,H&M/Zara,11.3,565.6837432137291,Medium
910.8022198687802,13.565794971543646,40.77678438736532,19,31,6,3.805476407461704,"Zomato/Swiggy, Apple/Samsung",19.2,1083.8605160659667,High
265.31493389141684,16.781371508353658,4.797881495904166,0,12,3,12.298324662027401,Amazon,8.5,418.3934209177521,Medium
720.6359122077603,14.389749407152241,111.82765376795044,8,12,0,5.536089326354513,"Apple/Samsung, H&M/Zara, Zomato/Swiggy",30.5,1004.028957975789,High
575.4194519988547,17.93869241017832,32.20923577631791,13,16,6,16.80326643021534,"McDonalds/KFC, None, Apple/Samsung",24.1,847.6652788401914,High
559.9712894226448,3.0079654522656063,37.42744171956429,4,24,5,6.406600988014628,"McDonalds/KFC, Zomato/Swiggy",13.3,660.8056631134157,Medium
732.0252572230833,7.7548305665374695,87.26112619143287,5,57,6,5.006522389733546,Netflix,1.2,929.0481765885736,High
246.82239829971772,9.282215877816384,88.41541468777956,4,21,2,2.0782758768492604,McDonalds/KFC,9.1,542.1633574862186,Medium
